BATCH_ID,TASK_MSTR_ID,FILE_MSTR_ID,DB_MSTR_ID,TASK_TYPE,SRC_OBJ_NM,TGT_OBJ_NM,SRC_READ_CNT,TGT_WRITE_CNT,TGT_REJECT_COUNT,REC_INSERT_DTTM
20240322081548,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 08:17:53.565
20240322081548,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 08:18:06.292
20240322081548,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,130632,-123576,2024-03-22 08:18:20.987
20240322080529,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 08:07:58.243
20240322080529,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,130632,-123576,2024-03-22 08:07:51.586
20240322080529,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 08:07:37.774
20240322080529,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 08:07:13.187
20240322080529,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 08:07:04.797
20240322080529,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 08:06:54.505
20240322080529,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 08:06:44.477
20240322080529,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 08:06:34.299
20240322080529,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 08:06:23.770
20240322080529,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 08:05:44.722
20240322080529,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 08:05:44.163
20240322080529,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 08:06:24.575
20240322080529,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 08:07:26.437
20240322063122,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 06:33:07.972
20240322063122,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 06:31:35.491
20240322063122,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 06:32:15.712
20240322063122,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 06:31:35.351
20240322063122,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 06:32:16.336
20240322063122,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 06:32:27.369
20240322063122,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 06:32:37.915
20240322063122,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 06:32:46.496
20240322063122,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 06:32:57.767
20240322063122,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 06:33:22.522
20240322063122,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 06:33:33.534
20240322063122,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,130632,-123576,2024-03-22 06:33:46.418
20240322063122,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 06:33:51.959
20240322055939,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 06:02:15.443
20240322055939,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,130632,-123576,2024-03-22 06:02:07.944
20240322055939,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 06:01:54.279
20240322055939,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 06:01:42.371
20240322055939,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 06:01:15.938
20240322055939,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 06:01:03.890
20240322055939,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 05:59:52.082
20240322055939,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 06:00:52.185
20240322055939,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 06:00:41.106
20240322055939,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 06:00:31.053
20240322055939,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 06:00:10.022
20240322055939,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 05:59:51.421
20240322055939,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 06:01:27.352
20240322044844,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:49:39.914
20240322044844,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 04:49:50.046
20240322044844,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,130632,-123576,2024-03-22 04:49:43.414
20240322044844,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 04:48:55.302
20240322044844,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 04:48:55.647
20240322044844,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 04:49:14.643
20240322044844,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 04:49:31.111
20240322044844,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:49:38.575
20240322044844,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 04:49:39.697
20240322044844,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:49:40.623
20240322044844,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 04:49:39.865
20240322044844,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 04:49:43.288
20240322044844,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 04:49:40.680
20240322044231,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 04:43:40.245
20240322044231,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:43:31.806
20240322044231,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 04:43:31.478
20240322044231,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:43:29.797
20240322044231,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,7056,0,2024-03-22 04:43:28.928
20240322044231,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 04:43:21.692
20240322044231,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 04:42:41.697
20240322044231,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 04:43:32.603
20240322044231,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:43:30.005
20240322044231,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 04:43:28.806
20240322044231,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 04:43:30.265
20240322044231,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 04:42:42.087
20240322044231,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 04:43:16.948
20240322043033,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:31:32.047
20240322043033,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,7056,0,2024-03-22 04:31:32.705
20240322043033,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:31:33.079
20240322043033,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:33:22.150
20240322043033,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 04:33:23.204
20240322043033,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:33:22.361
20240322043033,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 04:33:26.396
20240322043033,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:33:27.453
20240322043033,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 04:33:29.992
20240322043033,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 04:33:37.755
20240322043033,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 04:30:44.505
20240322043033,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 04:31:23.958
20240322043033,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,7056,0,2024-03-22 04:33:23.802
20240322043033,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 04:33:23.928
20240322043033,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 04:30:44.605
20240322043033,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 04:31:22.602
20240322042345,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:24:42.759
20240322042345,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 04:23:56.275
20240322042345,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 04:24:34.524
20240322042345,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,7056,0,2024-03-22 04:24:42.578
20240322042345,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:24:44.157
20240322042345,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:25:54.539
20240322042345,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 04:24:43.498
20240322042345,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:25:55.359
20240322042345,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 04:25:56.516
20240322042345,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 04:25:57.823
20240322042345,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 04:26:03.380
20240322042345,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:24:43.323
20240322042345,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 04:24:33.146
20240322042345,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 04:23:56.739
20240322042345,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 04:24:42.845
20240322041550,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 04:16:02.722
20240322041550,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 04:16:26.684
20240322041550,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 04:16:38.397
20240322041550,2,-1,16,DB_INGESTION,"STG_TALZENNA_DATA, STG_BOSULIF_DATA",STG_BRAND_DATA,7056,7056,0,2024-03-22 04:16:46.397
20240322041550,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 04:16:46.835
20240322041550,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 04:16:48.462
20240322041550,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 04:16:50.960
20240322041550,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 04:16:51.869
20240322041550,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 04:16:59.808
20240322041550,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 04:16:01.649
20240322041550,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 04:16:48.393
20240322041550,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 04:16:47.064
20240322041550,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 04:16:47.878
20240322035656,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 03:57:54.845
20240322035656,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 03:57:55.483
20240322035656,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 03:57:55.673
20240322035656,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 03:57:56.384
20240322035656,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 03:57:46.722
20240322035656,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 03:57:37.885
20240322035656,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 03:57:09.060
20240322035656,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 03:57:08.546
20240322035656,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 03:57:59.379
20240322035656,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 03:58:06.023
20240322035656,2,-1,15,DB_INGESTION,"STG_TALZENNA_NPS_DATA, STG_TALZENNA_TRX_DATA",STG_TALZENNA_DATA,6312,7056,-744,2024-03-22 03:57:57.114
20240322035656,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 03:57:56.482
20240322034438,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 03:45:40.732
20240322034438,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 03:44:51.766
20240322034438,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 03:44:52.300
20240322034438,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 03:45:29.194
20240322034438,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 03:45:31.731
20240322034438,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 03:45:38.882
20240322034438,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 03:45:39.475
20240322034438,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 03:45:41.235
20240322034438,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 03:45:42.572
20240322034438,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 03:45:48.388
20240322034438,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 03:45:39.534
20240322032953,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 03:30:34.940
20240322032953,1,9,-1,FILE_INGESTION,02062024_Talzenna_TRx_Data.xlsx.xlsx,LND_TALZENNA_TRX_DATA,294,294,0,2024-03-22 03:41:50.286
20240322032953,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 03:30:44.315
20240322032953,1,10,-1,FILE_INGESTION,02062024_Talzenna_NPS_Data.xlsx,LND_TALZENNA_NPS_DATA,263,263,0,2024-03-22 03:41:49.696
20240322032953,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 03:41:58.788
20240322032953,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 03:41:59.982
20240322032953,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 03:43:23.903
20240322032953,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 03:43:26.346
20240322032953,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 03:43:32.434
20240322032953,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,6312,-6049,2024-03-22 03:42:00.449
20240322032953,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 03:42:01.804
20240322032953,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,7056,-6762,2024-03-22 03:41:59.674
20240322024143,3,-1,9,DB_INGESTION,VW_STG_VYNDAMAX_MSTR,VYNDAMAX_MSTR,25492,25492,0,2024-03-22 02:42:54.534
20240322024143,2,-1,14,DB_INGESTION,"STG_BOSULIF_NPS_DATA, STG_BOSULIF_TRX_DATA",STG_BOSULIF_DATA,60072,123576,-63504,2024-03-22 02:42:47.898
20240322024143,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-22 02:42:46.759
20240322024143,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 02:42:47.386
20240322024143,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 02:42:46.725
20240322024143,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 02:42:46.000
20240322024143,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-22 02:42:45.247
20240322024143,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 02:42:37.762
20240322024143,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 02:42:36.457
20240322023508,2,-1,13,DB_INGESTION,LND_BOSULIF_NPS_DATA,STG_BOSULIF_NPS_DATA,2503,60072,-57569,2024-03-22 02:36:08.593
20240322023508,2,-1,2,DB_INGESTION,LND_VYNDAMAX,STG_VYNDAMAX,42880,42880,0,2024-03-22 02:36:09.513
20240322023508,1,12,-1,FILE_INGESTION,01312024_Bosulif_NPS_Data.xlsx,LND_BOSULIF_NPS_DATA,2503,2503,0,2024-03-22 02:35:59.694
20240322023508,1,11,-1,FILE_INGESTION,01312024_Bosulif_TRx_Data.xlsx,LND_BOSULIF_TRX_DATA,5149,5149,0,2024-03-22 02:36:00.677
20240322023508,2,-1,10,DB_INGESTION,LND_TALZENNA_TRX_DATA,STG_TALZENNA_TRX_DATA,294,294,0,2024-03-22 02:36:08.100
20240322023508,2,-1,11,DB_INGESTION,LND_TALZENNA_NPS_DATA,STG_TALZENNA_NPS_DATA,263,263,0,2024-03-22 02:36:08.083
20240322023508,2,-1,12,DB_INGESTION,LND_BOSULIF_TRX_DATA,STG_BOSULIF_TRX_DATA,5149,123576,-118427,2024-03-22 02:36:10.986
